Date,District,Latitude,Longitude,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2021-10-12,South 24 Parganas,22.1602,88.4373,28.1,21.9,25.0,78,0,12.3,Partly Cloudy,Post-Monsoon
2021-10-12,Nadia,23.4709,88.5564,28.0,22.2,25.1,75,18.5,10.5,Light Rain,Post-Monsoon
2021-10-12,Murshidabad,24.1833,88.2833,30.1,21.1,25.6,76,1.9,11.7,Drizzle,Post-Monsoon
2021-10-12,Bardhaman East,23.2324,87.8615,30.9,20.1,25.5,71,0,10.5,Sunny,Post-Monsoon
2021-10-12,Bardhaman West,23.5522,87.3784,27.7,20.1,23.9,78,13.5,12.8,Light Rain,Post-Monsoon
2021-10-12,Birbhum,23.8404,87.6186,30.5,23.5,27.0,71,0,13.8,Cloudy,Post-Monsoon
2021-10-12,Malda,25.0096,88.1413,30.7,22.3,26.5,73,0.8,10.4,Drizzle,Post-Monsoon
2021-10-12,Uttar Dinajpur,25.622,88.1413,29.6,23.7,26.6,73,1.0,10.9,Drizzle,Post-Monsoon
2021-10-12,Dakshin Dinajpur,25.2195,88.7749,29.3,23.0,26.1,73,1.5,11.7,Drizzle,Post-Monsoon
2021-10-12,Jalpaiguri,26.5263,88.7184,28.0,18.9,23.4,71,0,14.5,Sunny,Post-Monsoon
2021-10-12,Darjeeling,27.041,88.2663,19.5,10.2,14.8,67,0.1,12.5,Cloudy,Post-Monsoon
2021-10-12,Alipurduar,26.4911,89.5276,24.6,17.9,21.2,70,0,12.5,Sunny,Post-Monsoon
2021-10-12,Cooch Behar,26.324,89.445,29.5,23.7,26.6,72,1.7,10.2,Drizzle,Post-Monsoon
2021-10-12,Bankura,23.2324,87.0696,28.9,21.1,25.0,72,9.1,10.4,Light Rain,Post-Monsoon
2021-10-12,Purulia,23.3321,86.3616,28.4,17.4,22.9,68,0,14.3,Sunny,Post-Monsoon
2021-10-12,Paschim Medinipur,22.4291,87.3219,26.8,18.5,22.6,72,9.4,12.7,Light Rain,Post-Monsoon
2021-10-12,Purba Medinipur,22.0209,87.7698,28.3,20.4,24.4,75,4.9,12.6,Drizzle,Post-Monsoon
2021-10-12,Jhargram,22.4534,86.9851,29.6,19.4,24.5,75,0,12.0,Sunny,Post-Monsoon
2021-10-12,Kalimpong,27.0594,88.4686,17.5,11.2,14.3,72,0,13.9,Cloudy,Post-Monsoon
2021-10-13,Kolkata,22.5726,88.3639,26.5,21.5,24.0,88,51.3,12.6,Rainy,Post-Monsoon
2021-10-13,Howrah,22.5958,88.2636,29.5,21.8,25.6,74,1.4,9.2,Drizzle,Post-Monsoon
2021-10-13,Hooghly,22.9089,88.3967,27.7,22.2,24.9,85,23.7,13.5,Light Rain,Post-Monsoon
2021-10-13,North 24 Parganas,22.6157,88.4332,32.0,21.8,26.9,75,0,10.6,Cloudy,Post-Monsoon
2021-10-13,South 24 Parganas,22.1602,88.4373,31.6,21.3,26.5,71,0,14.8,Cloudy,Post-Monsoon
2021-10-13,Nadia,23.4709,88.5564,30.4,20.5,25.4,69,0,14.1,Sunny,Post-Monsoon
2021-10-13,Murshidabad,24.1833,88.2833,28.4,24.0,26.2,71,0,10.7,Cloudy,Post-Monsoon
2021-10-13,Bardhaman East,23.2324,87.8615,29.1,20.7,24.9,76,0.3,13.8,Sunny,Post-Monsoon
2021-10-13,Bardhaman West,23.5522,87.3784,32.0,22.1,27.1,70,0,14.1,Sunny,Post-Monsoon
2021-10-13,Birbhum,23.8404,87.6186,28.9,21.4,25.1,73,0,11.0,Sunny,Post-Monsoon
2021-10-13,Malda,25.0096,88.1413,30.7,23.4,27.0,69,4.8,10.6,Drizzle,Post-Monsoon
2021-10-13,Uttar Dinajpur,25.622,88.1413,28.4,22.0,25.2,67,0,12.1,Partly Cloudy,Post-Monsoon
2021-10-13,Dakshin Dinajpur,25.2195,88.7749,30.1,20.5,25.3,74,0,12.5,Cloudy,Post-Monsoon
2021-10-13,Jalpaiguri,26.5263,88.7184,24.1,19.7,21.9,71,0,9.9,Sunny,Post-Monsoon
2021-10-13,Darjeeling,27.041,88.2663,17.9,13.4,15.6,75,0,10.3,Partly Cloudy,Post-Monsoon
2021-10-13,Alipurduar,26.4911,89.5276,24.2,17.5,20.9,72,0.7,11.5,Drizzle,Post-Monsoon
2021-10-13,Cooch Behar,26.324,89.445,29.8,20.1,25.0,76,0,13.4,Sunny,Post-Monsoon
2021-10-13,Bankura,23.2324,87.0696,28.1,19.3,23.7,76,0,11.5,Partly Cloudy,Post-Monsoon
2021-10-13,Purulia,23.3321,86.3616,28.5,17.3,22.9,73,15.4,9.9,Light Rain,Post-Monsoon
2021-10-13,Paschim Medinipur,22.4291,87.3219,26.6,20.4,23.5,74,17.5,11.1,Light Rain,Post-Monsoon
2021-10-13,Purba Medinipur,22.0209,87.7698,29.3,21.8,25.6,80,0,14.7,Sunny,Post-Monsoon
2021-10-13,Jhargram,22.4534,86.9851,28.0,19.0,23.5,76,0,9.2,Sunny,Post-Monsoon
2021-10-13,Kalimpong,27.0594,88.4686,16.3,11.5,13.9,67,1.6,10.0,Drizzle,Post-Monsoon
2021-10-14,Kolkata,22.5726,88.3639,28.9,21.1,25.0,72,0,13.5,Sunny,Post-Monsoon
2021-10-14,Howrah,22.5958,88.2636,28.6,22.5,25.6,74,0,11.9,Sunny,Post-Monsoon
2021-10-14,Hooghly,22.9089,88.3967,29.1,20.9,25.0,77,24.5,8.7,Light Rain,Post-Monsoon
2021-10-14,North 24 Parganas,22.6157,88.4332,31.8,22.2,27.0,74,0,12.6,Sunny,Post-Monsoon
2021-10-14,South 24 Parganas,22.1602,88.4373,29.4,23.7,26.5,75,0.5,14.2,Sunny,Post-Monsoon
2021-10-14,Nadia,23.4709,88.5564,31.3,23.8,27.6,74,0,11.2,Sunny,Post-Monsoon
2021-10-14,Murshidabad,24.1833,88.2833,25.8,22.8,24.3,73,38.0,8.0,Rainy,Post-Monsoon
2021-10-14,Bardhaman East,23.2324,87.8615,31.9,23.9,27.9,72,0.2,13.1,Partly Cloudy,Post-Monsoon
2021-10-14,Bardhaman West,23.5522,87.3784,30.1,20.8,25.5,72,0,10.8,Sunny,Post-Monsoon
2021-10-14,Birbhum,23.8404,87.6186,31.5,21.7,26.6,75,0,10.6,Partly Cloudy,Post-Monsoon
2021-10-14,Malda,25.0096,88.1413,28.2,23.0,25.6,72,1.4,12.2,Drizzle,Post-Monsoon
2021-10-14,Uttar Dinajpur,25.622,88.1413,30.9,23.3,27.1,76,0,12.1,Partly Cloudy,Post-Monsoon
2021-10-14,Dakshin Dinajpur,25.2195,88.7749,29.5,22.2,25.9,74,0,14.6,Sunny,Post-Monsoon
2021-10-14,Jalpaiguri,26.5263,88.7184,27.6,18.4,23.0,74,0.3,9.2,Sunny,Post-Monsoon
2021-10-14,Darjeeling,27.041,88.2663,19.4,12.9,16.1,75,1.3,10.6,Drizzle,Post-Monsoon
2021-10-14,Alipurduar,26.4911,89.5276,25.2,18.3,21.8,74,1.9,13.3,Drizzle,Post-Monsoon
2021-10-14,Cooch Behar,26.324,89.445,28.2,22.7,25.4,74,0,12.6,Cloudy,Post-Monsoon
2021-10-14,Bankura,23.2324,87.0696,27.8,19.7,23.8,77,10.0,13.8,Light Rain,Post-Monsoon
2021-10-14,Purulia,23.3321,86.3616,30.1,19.9,25.0,75,0,14.2,Sunny,Post-Monsoon
2021-10-14,Paschim Medinipur,22.4291,87.3219,27.3,19.0,23.1,68,0,14.0,Sunny,Post-Monsoon
2021-10-14,Purba Medinipur,22.0209,87.7698,28.5,21.3,24.9,80,0,13.1,Sunny,Post-Monsoon
2021-10-14,Jhargram,22.4534,86.9851,28.7,18.1,23.4,69,14.3,10.3,Light Rain,Post-Monsoon
2021-10-14,Kalimpong,27.0594,88.4686,19.5,11.4,15.4,70,0,14.7,Sunny,Post-Monsoon
2021-10-15,Kolkata,22.5726,88.3639,31.0,21.1,26.1,77,0,14.5,Sunny,Post-Monsoon
2021-10-15,Howrah,22.5958,88.2636,31.0,22.7,26.9,73,0,12.8,Sunny,Post-Monsoon
2021-10-15,Hooghly,22.9089,88.3967,31.1,21.1,26.1,74,0,14.6,Partly Cloudy,Post-Monsoon
2021-10-15,North 24 Parganas,22.6157,88.4332,27.6,21.7,24.6,86,54.0,13.4,Rainy,Post-Monsoon
2021-10-15,South 24 Parganas,22.1602,88.4373,29.5,21.1,25.3,72,0,10.9,Sunny,Post-Monsoon
2021-10-15,Nadia,23.4709,88.5564,28.0,23.1,25.6,72,0,11.4,Cloudy,Post-Monsoon
2021-10-15,Murshidabad,24.1833,88.2833,30.2,23.9,27.0,68,0.5,11.1,Sunny,Post-Monsoon
2021-10-15,Bardhaman East,23.2324,87.8615,31.7,23.4,27.5,68,1.9,9.1,Drizzle,Post-Monsoon
2021-10-15,Bardhaman West,23.5522,87.3784,29.7,21.5,25.6,69,1.3,13.1,Drizzle,Post-Monsoon
2021-10-15,Birbhum,23.8404,87.6186,30.7,22.2,26.4,74,1.4,12.4,Drizzle,Post-Monsoon
2021-10-15,Malda,25.0096,88.1413,31.5,22.0,26.8,68,0,11.7,Sunny,Post-Monsoon
2021-10-15,Uttar Dinajpur,25.622,88.1413,25.5,21.7,23.6,85,45.7,9.3,Rainy,Post-Monsoon
2021-10-15,Dakshin Dinajpur,25.2195,88.7749,28.1,21.4,24.8,67,1.9,10.3,Drizzle,Post-Monsoon
2021-10-15,Jalpaiguri,26.5263,88.7184,26.7,18.0,22.4,72,0,9.2,Cloudy,Post-Monsoon
2021-10-15,Darjeeling,27.041,88.2663,19.0,12.4,15.7,76,0,12.4,Sunny,Post-Monsoon
2021-10-15,Alipurduar,26.4911,89.5276,24.1,16.3,20.2,68,0,12.2,Sunny,Post-Monsoon
2021-10-15,Cooch Behar,26.324,89.445,30.8,21.6,26.2,72,0,9.9,Partly Cloudy,Post-Monsoon
2021-10-15,Bankura,23.2324,87.0696,30.4,19.5,24.9,73,14.2,10.1,Light Rain,Post-Monsoon
2021-10-15,Purulia,23.3321,86.3616,28.9,18.3,23.6,75,0,10.8,Sunny,Post-Monsoon
2021-10-15,Paschim Medinipur,22.4291,87.3219,28.2,17.9,23.0,70,0,10.4,Partly Cloudy,Post-Monsoon
2021-10-15,Purba Medinipur,22.0209,87.7698,29.4,20.5,24.9,76,0,12.9,Cloudy,Post-Monsoon
2021-10-15,Jhargram,22.4534,86.9851,30.9,21.0,25.9,67,0.2,10.3,Sunny,Post-Monsoon
2021-10-15,Kalimpong,27.0594,88.4686,17.0,12.6,14.8,75,0,10.7,Sunny,Post-Monsoon
2021-10-16,Kolkata,22.5726,88.3639,30.6,23.0,26.8,71,0,11.9,Sunny,Post-Monsoon
2021-10-16,Howrah,22.5958,88.2636,30.0,21.9,25.9,73,1.3,11.2,Drizzle,Post-Monsoon
2021-10-16,Hooghly,22.9089,88.3967,31.6,20.5,26.1,78,3.5,12.6,Drizzle,Post-Monsoon
2021-10-16,North 24 Parganas,22.6157,88.4332,31.1,21.6,26.4,79,0,10.5,Sunny,Post-Monsoon
2021-10-16,South 24 Parganas,22.1602,88.4373,29.3,22.5,25.9,84,6.4,9.6,Light Rain,Post-Monsoon
2021-10-16,Nadia,23.4709,88.5564,31.9,24.0,27.9,69,0,10.3,Partly Cloudy,Post-Monsoon
2021-10-16,Murshidabad,24.1833,88.2833,29.2,21.8,25.5,71,0.8,13.9,Drizzle,Post-Monsoon
2021-10-16,Bardhaman East,23.2324,87.8615,29.2,20.4,24.8,67,1.1,14.2,Drizzle,Post-Monsoon
2021-10-16,Bardhaman West,23.5522,87.3784,30.7,23.9,27.3,69,0.3,9.6,Sunny,Post-Monsoon
2021-10-16,Birbhum,23.8404,87.6186,29.0,22.4,25.7,76,0,12.6,Sunny,Post-Monsoon
2021-10-16,Malda,25.0096,88.1413,31.1,23.0,27.1,75,0,12.5,Cloudy,Post-Monsoon
2021-10-16,Uttar Dinajpur,25.622,88.1413,31.0,22.5,26.8,69,0,13.5,Partly Cloudy,Post-Monsoon
2021-10-16,Dakshin Dinajpur,25.2195,88.7749,29.7,22.0,25.9,76,0,14.5,Sunny,Post-Monsoon
2021-10-16,Jalpaiguri,26.5263,88.7184,26.0,16.7,21.4,67,0,11.6,Cloudy,Post-Monsoon
2021-10-16,Darjeeling,27.041,88.2663,14.4,12.4,13.4,85,42.5,7.9,Rainy,Post-Monsoon
2021-10-16,Alipurduar,26.4911,89.5276,27.9,18.0,22.9,76,0,9.5,Sunny,Post-Monsoon
2021-10-16,Cooch Behar,26.324,89.445,31.6,23.0,27.3,71,0.1,11.8,Partly Cloudy,Post-Monsoon
2021-10-16,Bankura,23.2324,87.0696,27.4,20.7,24.0,74,1.2,11.3,Drizzle,Post-Monsoon
2021-10-16,Purulia,23.3321,86.3616,30.4,20.0,25.2,71,0,11.0,Cloudy,Post-Monsoon
2021-10-16,Paschim Medinipur,22.4291,87.3219,29.4,19.4,24.4,72,0,12.2,Sunny,Post-Monsoon
2021-10-16,Purba Medinipur,22.0209,87.7698,30.6,23.7,27.1,77,0,14.2,Partly Cloudy,Post-Monsoon
2021-10-16,Jhargram,22.4534,86.9851,25.8,20.8,23.3,73,7.1,11.6,Light Rain,Post-Monsoon
2021-10-16,Kalimpong,27.0594,88.4686,18.4,11.5,14.9,70,0,13.1,Cloudy,Post-Monsoon
2021-10-17,Kolkata,22.5726,88.3639,30.8,22.1,26.5,80,0.1,14.0,Partly Cloudy,Post-Monsoon
2021-10-17,Howrah,22.5958,88.2636,29.5,23.0,26.2,75,0,14.6,Cloudy,Post-Monsoon
2021-10-17,Hooghly,22.9089,88.3967,31.3,23.0,27.1,76,1.1,10.3,Drizzle,Post-Monsoon
2021-10-17,North 24 Parganas,22.6157,88.4332,30.3,22.0,26.1,76,1.4,14.2,Drizzle,Post-Monsoon
2021-10-17,South 24 Parganas,22.1602,88.4373,31.0,21.0,26.0,79,0,13.9,Sunny,Post-Monsoon
2021-10-17,Nadia,23.4709,88.5564,28.9,23.7,26.3,76,0.5,10.2,Sunny,Post-Monsoon
2021-10-17,Murshidabad,24.1833,88.2833,30.4,23.5,26.9,71,0,10.8,Cloudy,Post-Monsoon
2021-10-17,Bardhaman East,23.2324,87.8615,29.4,20.3,24.9,76,1.5,9.0,Drizzle,Post-Monsoon
2021-10-17,Bardhaman West,23.5522,87.3784,28.5,21.2,24.9,75,0,13.0,Sunny,Post-Monsoon
2021-10-17,Birbhum,23.8404,87.6186,29.2,21.8,25.5,70,0,12.1,Cloudy,Post-Monsoon
2021-10-17,Malda,25.0096,88.1413,28.1,21.4,24.8,74,0,11.2,Sunny,Post-Monsoon
2021-10-17,Uttar Dinajpur,25.622,88.1413,29.0,20.0,24.5,70,1.6,13.9,Drizzle,Post-Monsoon
2021-10-17,Dakshin Dinajpur,25.2195,88.7749,31.4,23.9,27.6,71,0,10.4,Cloudy,Post-Monsoon
2021-10-17,Jalpaiguri,26.5263,88.7184,27.8,19.5,23.6,71,0,14.2,Sunny,Post-Monsoon
2021-10-17,Darjeeling,27.041,88.2663,16.6,12.0,14.3,68,0.9,9.6,Drizzle,Post-Monsoon
2021-10-17,Alipurduar,26.4911,89.5276,26.8,17.9,22.4,70,3.6,12.1,Drizzle,Post-Monsoon
2021-10-17,Cooch Behar,26.324,89.445,28.7,20.5,24.6,75,0,14.4,Sunny,Post-Monsoon
2021-10-17,Bankura,23.2324,87.0696,29.1,20.4,24.8,71,0,11.3,Partly Cloudy,Post-Monsoon
2021-10-17,Purulia,23.3321,86.3616,28.5,20.2,24.4,72,2.0,13.6,Drizzle,Post-Monsoon
2021-10-17,Paschim Medinipur,22.4291,87.3219,27.2,19.6,23.4,72,0,11.1,Sunny,Post-Monsoon
2021-10-17,Purba Medinipur,22.0209,87.7698,28.4,23.3,25.9,72,0,12.6,Sunny,Post-Monsoon
2021-10-17,Jhargram,22.4534,86.9851,30.3,17.7,24.0,67,0,12.0,Sunny,Post-Monsoon
2021-10-17,Kalimpong,27.0594,88.4686,14.9,11.6,13.2,78,20.1,9.2,Light Rain,Post-Monsoon
2021-10-18,Kolkata,22.5726,88.3639,29.2,24.0,26.6,71,1.1,10.4,Drizzle,Post-Monsoon
2021-10-18,Howrah,22.5958,88.2636,28.6,20.6,24.6,77,0,11.6,Partly Cloudy,Post-Monsoon
2021-10-18,Hooghly,22.9089,88.3967,28.2,22.2,25.2,80,7.0,9.5,Light Rain,Post-Monsoon
2021-10-18,North 24 Parganas,22.6157,88.4332,31.8,20.6,26.2,78,0,11.2,Cloudy,Post-Monsoon
2021-10-18,South 24 Parganas,22.1602,88.4373,29.6,20.9,25.2,82,13.0,14.9,Light Rain,Post-Monsoon
2021-10-18,Nadia,23.4709,88.5564,29.5,22.1,25.8,67,0,13.3,Partly Cloudy,Post-Monsoon
2021-10-18,Murshidabad,24.1833,88.2833,29.2,23.2,26.2,70,0,9.5,Sunny,Post-Monsoon
2021-10-18,Bardhaman East,23.2324,87.8615,29.2,22.8,26.0,74,14.3,13.2,Light Rain,Post-Monsoon
2021-10-18,Bardhaman West,23.5522,87.3784,30.9,22.4,26.6,70,0,12.1,Sunny,Post-Monsoon
2021-10-18,Birbhum,23.8404,87.6186,27.7,20.7,24.2,79,5.1,11.4,Light Rain,Post-Monsoon
2021-10-18,Malda,25.0096,88.1413,30.9,23.5,27.2,73,0,11.7,Sunny,Post-Monsoon
2021-10-18,Uttar Dinajpur,25.622,88.1413,29.1,23.4,26.2,69,0,13.1,Partly Cloudy,Post-Monsoon
2021-10-18,Dakshin Dinajpur,25.2195,88.7749,27.4,22.6,25.0,80,32.5,11.5,Rainy,Post-Monsoon
2021-10-18,Jalpaiguri,26.5263,88.7184,25.5,18.8,22.1,76,0,14.4,Sunny,Post-Monsoon
2021-10-18,Darjeeling,27.041,88.2663,19.4,12.9,16.1,76,0,9.1,Partly Cloudy,Post-Monsoon
2021-10-18,Alipurduar,26.4911,89.5276,28.1,18.0,23.1,76,0,13.8,Sunny,Post-Monsoon
2021-10-18,Cooch Behar,26.324,89.445,29.1,23.4,26.2,78,8.2,12.3,Light Rain,Post-Monsoon
2021-10-18,Bankura,23.2324,87.0696,28.1,17.3,22.7,74,0.6,14.3,Drizzle,Post-Monsoon
2021-10-18,Purulia,23.3321,86.3616,27.7,18.3,23.0,73,0,11.9,Cloudy,Post-Monsoon
2021-10-18,Paschim Medinipur,22.4291,87.3219,29.3,20.2,24.8,71,0.4,12.5,Sunny,Post-Monsoon
2021-10-18,Purba Medinipur,22.0209,87.7698,27.8,22.8,25.3,82,19.3,14.9,Light Rain,Post-Monsoon
2021-10-18,Jhargram,22.4534,86.9851,29.1,17.4,23.2,70,0,11.8,Cloudy,Post-Monsoon
2021-10-18,Kalimpong,27.0594,88.4686,18.4,11.9,15.1,76,0.4,14.9,Sunny,Post-Monsoon
2021-10-19,Kolkata,22.5726,88.3639,28.5,20.7,24.6,72,0.2,9.4,Sunny,Post-Monsoon
2021-10-19,Howrah,22.5958,88.2636,28.9,21.6,25.2,73,0,12.7,Partly Cloudy,Post-Monsoon
2021-10-19,Hooghly,22.9089,88.3967,29.7,23.7,26.7,72,0,11.1,Sunny,Post-Monsoon
2021-10-19,North 24 Parganas,22.6157,88.4332,31.3,23.4,27.4,80,0,11.6,Cloudy,Post-Monsoon
2021-10-19,South 24 Parganas,22.1602,88.4373,28.8,23.8,26.3,86,29.3,9.3,Rainy,Post-Monsoon
2021-10-19,Nadia,23.4709,88.5564,28.5,21.9,25.2,76,0,10.6,Sunny,Post-Monsoon
2021-10-19,Murshidabad,24.1833,88.2833,29.7,23.1,26.4,75,0.8,11.1,Drizzle,Post-Monsoon
2021-10-19,Bardhaman East,23.2324,87.8615,26.8,23.0,24.9,84,31.1,10.7,Rainy,Post-Monsoon
2021-10-19,Bardhaman West,23.5522,87.3784,29.4,21.6,25.5,74,0,12.5,Sunny,Post-Monsoon
2021-10-19,Birbhum,23.8404,87.6186,26.6,21.1,23.9,84,23.4,7.1,Light Rain,Post-Monsoon
2021-10-19,Malda,25.0096,88.1413,29.3,21.6,25.5,72,0,11.2,Sunny,Post-Monsoon
2021-10-19,Uttar Dinajpur,25.622,88.1413,29.0,23.5,26.2,72,0,12.1,Sunny,Post-Monsoon
2021-10-19,Dakshin Dinajpur,25.2195,88.7749,28.5,22.0,25.2,77,5.8,12.6,Light Rain,Post-Monsoon
2021-10-19,Jalpaiguri,26.5263,88.7184,26.6,17.5,22.1,72,0.2,10.9,Cloudy,Post-Monsoon
2021-10-19,Darjeeling,27.041,88.2663,19.1,10.5,14.8,72,0,11.4,Partly Cloudy,Post-Monsoon
2021-10-19,Alipurduar,26.4911,89.5276,26.6,18.8,22.7,79,11.8,14.9,Light Rain,Post-Monsoon
2021-10-19,Cooch Behar,26.324,89.445,29.1,22.7,25.9,69,2.3,10.1,Drizzle,Post-Monsoon
2021-10-19,Bankura,23.2324,87.0696,27.7,20.9,24.3,82,10.3,12.1,Light Rain,Post-Monsoon
2021-10-19,Purulia,23.3321,86.3616,29.7,20.5,25.1,69,0,11.4,Sunny,Post-Monsoon
2021-10-19,Paschim Medinipur,22.4291,87.3219,25.5,17.6,21.6,75,22.6,10.9,Light Rain,Post-Monsoon
2021-10-19,Purba Medinipur,22.0209,87.7698,27.9,20.9,24.4,78,15.0,13.9,Light Rain,Post-Monsoon
2021-10-19,Jhargram,22.4534,86.9851,27.7,19.8,23.8,75,0,12.7,Sunny,Post-Monsoon
2021-10-19,Kalimpong,27.0594,88.4686,15.5,13.5,14.5,85,37.5,9.3,Rainy,Post-Monsoon
2021-10-20,Kolkata,22.5726,88.3639,30.3,22.9,26.6,77,0,13.7,Cloudy,Post-Monsoon
2021-10-20,Howrah,22.5958,88.2636,28.2,21.1,24.6,86,26.0,11.5,Rainy,Post-Monsoon
2021-10-20,Hooghly,22.9089,88.3967,30.5,20.4,25.4,80,0,10.3,Cloudy,Post-Monsoon
2021-10-20,North 24 Parganas,22.6157,88.4332,29.1,22.2,25.6,72,0,14.9,Cloudy,Post-Monsoon
2021-10-20,South 24 Parganas,22.1602,88.4373,29.2,20.2,24.7,71,0.1,10.8,Sunny,Post-Monsoon
2021-10-20,Nadia,23.4709,88.5564,27.5,20.8,24.1,77,50.3,9.4,Rainy,Post-Monsoon
2021-10-20,Murshidabad,24.1833,88.2833,28.5,23.7,26.1,71,0,14.6,Sunny,Post-Monsoon
2021-10-20,Bardhaman East,23.2324,87.8615,28.3,20.6,24.5,74,1.9,12.3,Drizzle,Post-Monsoon
2021-10-20,Bardhaman West,23.5522,87.3784,32.0,23.5,27.8,74,0.6,10.6,Drizzle,Post-Monsoon
2021-10-20,Birbhum,23.8404,87.6186,30.8,23.2,27.0,71,0,13.5,Cloudy,Post-Monsoon
2021-10-20,Malda,25.0096,88.1413,30.7,21.2,25.9,70,0,13.7,Partly Cloudy,Post-Monsoon
2021-10-20,Uttar Dinajpur,25.622,88.1413,29.7,22.0,25.9,69,0,9.3,Partly Cloudy,Post-Monsoon
2021-10-20,Dakshin Dinajpur,25.2195,88.7749,28.1,20.1,24.1,74,3.5,11.3,Drizzle,Post-Monsoon
2021-10-20,Jalpaiguri,26.5263,88.7184,26.7,16.5,21.6,77,6.4,12.0,Light Rain,Post-Monsoon
2021-10-20,Darjeeling,27.041,88.2663,16.1,11.8,14.0,71,0.7,9.3,Drizzle,Post-Monsoon
2021-10-20,Alipurduar,26.4911,89.5276,25.7,19.8,22.8,70,0.7,9.7,Drizzle,Post-Monsoon
2021-10-20,Cooch Behar,26.324,89.445,28.8,20.2,24.5,76,0,11.4,Sunny,Post-Monsoon
2021-10-20,Bankura,23.2324,87.0696,26.4,18.4,22.4,79,31.8,13.5,Rainy,Post-Monsoon
2021-10-20,Purulia,23.3321,86.3616,28.1,20.1,24.1,79,6.6,11.4,Light Rain,Post-Monsoon
2021-10-20,Paschim Medinipur,22.4291,87.3219,29.6,19.6,24.6,76,0,11.5,Sunny,Post-Monsoon
2021-10-20,Purba Medinipur,22.0209,87.7698,28.6,22.7,25.6,77,0,14.3,Partly Cloudy,Post-Monsoon
2021-10-20,Jhargram,22.4534,86.9851,28.0,18.4,23.2,78,5.4,9.4,Light Rain,Post-Monsoon
2021-10-20,Kalimpong,27.0594,88.4686,18.7,12.3,15.5,73,0,9.6,Sunny,Post-Monsoon
2021-10-21,Kolkata,22.5726,88.3639,31.3,22.5,26.9,72,0,11.2,Sunny,Post-Monsoon
2021-10-21,Howrah,22.5958,88.2636,28.6,22.7,25.6,71,0,14.1,Partly Cloudy,Post-Monsoon
2021-10-21,Hooghly,22.9089,88.3967,28.3,22.8,25.6,80,24.9,11.0,Light Rain,Post-Monsoon
2021-10-21,North 24 Parganas,22.6157,88.4332,28.2,23.2,25.7,78,7.2,14.3,Light Rain,Post-Monsoon
2021-10-21,South 24 Parganas,22.1602,88.4373,29.5,22.0,25.8,81,18.5,14.2,Light Rain,Post-Monsoon
2021-10-21,Nadia,23.4709,88.5564,29.2,23.8,26.5,70,0,13.9,Sunny,Post-Monsoon
2021-10-21,Murshidabad,24.1833,88.2833,31.1,20.1,25.6,73,1.8,9.5,Drizzle,Post-Monsoon
2021-10-21,Bardhaman East,23.2324,87.8615,31.3,22.7,27.0,69,0,10.7,Sunny,Post-Monsoon
2021-10-21,Bardhaman West,23.5522,87.3784,30.8,20.3,25.6,71,0,9.1,Partly Cloudy,Post-Monsoon
2021-10-21,Birbhum,23.8404,87.6186,28.4,23.6,26.0,75,0,12.9,Partly Cloudy,Post-Monsoon
2021-10-21,Malda,25.0096,88.1413,28.5,22.0,25.2,73,0,9.1,Sunny,Post-Monsoon
2021-10-21,Uttar Dinajpur,25.622,88.1413,29.7,22.3,26.0,76,0.7,12.5,Drizzle,Post-Monsoon
2021-10-21,Dakshin Dinajpur,25.2195,88.7749,28.9,23.6,26.2,72,0,9.6,Sunny,Post-Monsoon
2021-10-21,Jalpaiguri,26.5263,88.7184,26.8,18.1,22.5,72,4.7,9.2,Drizzle,Post-Monsoon
2021-10-21,Darjeeling,27.041,88.2663,16.1,10.8,13.5,70,0,14.7,Sunny,Post-Monsoon
2021-10-21,Alipurduar,26.4911,89.5276,24.3,16.4,20.4,76,0,13.7,Partly Cloudy,Post-Monsoon
2021-10-21,Cooch Behar,26.324,89.445,28.6,20.6,24.6,72,12.2,10.9,Light Rain,Post-Monsoon
2021-10-21,Bankura,23.2324,87.0696,28.1,18.1,23.1,72,0,15.0,Sunny,Post-Monsoon
2021-10-21,Purulia,23.3321,86.3616,29.4,18.6,24.0,75,0,12.9,Sunny,Post-Monsoon
2021-10-21,Paschim Medinipur,22.4291,87.3219,27.4,20.4,23.9,68,0,11.7,Sunny,Post-Monsoon
2021-10-21,Purba Medinipur,22.0209,87.7698,29.4,22.3,25.9,75,7.9,10.2,Light Rain,Post-Monsoon
2021-10-21,Jhargram,22.4534,86.9851,30.8,17.8,24.3,68,0,12.0,Cloudy,Post-Monsoon
2021-10-21,Kalimpong,27.0594,88.4686,17.0,11.6,14.3,73,0,9.7,Sunny,Post-Monsoon
2021-10-22,Kolkata,22.5726,88.3639,30.2,21.0,25.6,74,0,10.3,Sunny,Post-Monsoon
2021-10-22,Howrah,22.5958,88.2636,31.9,23.0,27.4,78,1.8,9.2,Drizzle,Post-Monsoon
2021-10-22,Hooghly,22.9089,88.3967,27.5,22.9,25.2,76,15.5,11.4,Light Rain,Post-Monsoon
2021-10-22,North 24 Parganas,22.6157,88.4332,31.2,23.5,27.4,72,1.5,12.1,Drizzle,Post-Monsoon
2021-10-22,South 24 Parganas,22.1602,88.4373,27.2,23.3,25.2,77,13.6,12.7,Light Rain,Post-Monsoon
